2018-01-30 21:18:38.387 @ ||3|11491.240000|0|1|11503.060000|0|11590.767700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:40.180 @ ||3|11491.240000|0|1|11504.070000|0|11590.757700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:41.965 @ ||3|11491.240000|0|1|11506.090000|0|11590.737600|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:43.787 @ ||3|11491.240000|0|1|11507.100000|0|11590.717300|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:45.597 @ ||3|11491.240000|0|1|11509.120000|0|11590.707100|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:47.418 @ ||3|11491.240000|0|1|11510.140000|0|11590.690000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:49.203 @ ||3|11491.240000|0|1|11512.150000|0|11590.666800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:50.993 @ ||3|11491.240000|0|1|11513.170000|0|11590.656800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:52.768 @ ||3|11491.240000|0|1|11515.190000|0|11590.640000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:54.545 @ ||3|11491.240000|0|1|11516.210000|0|11590.619800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:56.327 @ ||3|11491.240000|0|1|11517.230000|0|11590.609900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:58.112 @ ||3|11491.240000|0|1|11517.230000|0|11590.590000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:59.913 @ ||3|11491.240000|0|1|11520.260000|0|11590.579700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:01.712 @ ||3|11491.240000|0|1|11520.260000|0|11590.550000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:03.553 @ ||3|11491.240000|0|1|11522.270000|0|11590.530000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:52.768 @ ||3|11491.240000|0|1|11515.190000|0|11590.640000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:54.545 @ ||3|11491.240000|0|1|11516.210000|0|11590.619800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:56.327 @ ||3|11491.240000|0|1|11517.230000|0|11590.609900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:58.112 @ ||3|11491.240000|0|1|11517.230000|0|11590.590000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:18:59.913 @ ||3|11491.240000|0|1|11520.260000|0|11590.579700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:01.712 @ ||3|11491.240000|0|1|11520.260000|0|11590.550000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:03.553 @ ||3|11491.240000|0|1|11522.270000|0|11590.530000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:05.376 @ ||3|11491.240000|0|1|11522.270000|0|11590.519700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:07.163 @ ||3|11491.240000|0|1|11522.270000|0|11590.509700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:08.971 @ ||3|11491.240000|0|1|11522.280000|0|11590.489800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:10.771 @ ||3|11491.240000|0|1|11523.300000|0|11590.479600|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:12.585 @ ||3|11491.240000|0|1|11523.280100|0|11590.449700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:14.370 @ ||3|11491.240000|0|1|11523.350000|0|11590.439900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:16.147 @ ||3|11491.240000|0|1|11523.350000|0|11590.419900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:17.934 @ ||3|11491.240000|0|1|11523.350000|0|11590.389600|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:19.719 @ ||3|11491.240000|0|1|11523.350000|0|11590.379600|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:21.519 @ ||3|11491.240000|0|1|11523.350000|0|11590.369400|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:23.338 @ ||3|11491.240000|0|1|11523.350000|0|11590.359100|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:25.120 @ ||3|11491.240000|0|1|11456.770000|0|11590.349000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:26.906 @ ||3|11491.240000|0|1|11456.780100|0|11590.330000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:28.700 @ ||3|11491.240000|0|1|11457.790100|0|11590.319800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:30.513 @ ||3|11491.240000|0|1|11457.790100|0|11590.309600|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:32.307 @ ||3|11491.240000|0|1|11459.810000|0|11590.299400|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:34.099 @ ||3|11491.240000|0|1|11459.830000|0|11590.289300|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:35.878 @ ||3|11491.240000|0|1|11460.840000|0|11590.270000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:37.686 @ ||3|11491.240000|0|1|11460.840000|0|11590.259900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:39.483 @ ||3|11491.240000|0|1|11462.860000|0|11590.239600|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:41.263 @ ||3|11491.240000|0|1|11462.880000|0|11590.219500|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:43.063 @ ||3|11491.240000|0|1|11464.890000|0|11590.219300|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:44.880 @ ||3|11491.240000|0|1|11464.900000|0|11590.189300|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:46.671 @ ||3|11491.240000|0|1|11466.920000|0|11590.169100|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:48.467 @ ||3|11491.240000|0|1|11467.960000|0|11590.158900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:50.249 @ ||3|11491.240000|0|1|11469.970000|0|11590.148800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:52.048 @ ||3|11491.240000|0|1|11470.990000|0|11590.118900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:53.827 @ ||3|11491.240000|0|1|11472.030100|0|11590.108700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:55.618 @ ||3|11491.240000|0|1|11473.060000|0|11590.088800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:57.440 @ ||3|11491.240000|0|1|11474.070000|0|11590.070000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:59.235 @ ||3|11491.240000|0|1|11475.090000|0|11590.040000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:01.021 @ ||3|11491.240000|0|1|11476.100000|0|11590.000000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:02.844 @ ||3|11491.240000|0|1|11478.130000|0|11589.970000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
